ID,CATEGORY1_ID,CATEGORY2_ID,ATTRIBUTE_ID,SL,IS_KEY,IS_POST,CODE,EXTENDABLE,ROLE_CODES,REG_VIOLATION,POSSIBLE_VIOLATION,CLIN_SIGNIFICANT,SIGNIFICANT_ERROR,MISADMIN,RECORDABLE,INTENT_METHOD_APPLICABLE,CORRECTION_ROLES,ACR_STANDARDS,ACRO_STANDARDS,JCAHO_STANDARDS,FDA_STANDARDS,CMS_STANDARDS,STATE_STANDARDS,NRC_STANDARDS,AAPM_STANDARDS,RPS_STANDARDS,OCCURRENCE,DETECTION,IAEA_STANDARDS
0-9-11653-12522,9,11653,12522,2,0,1,,1,AP,0,0,0,0,0,0,0,P,,,,,,,,,,1,1,NULL
0-9-11653-12523,9,11653,12523,3,0,1,,1,AP,0,0,0,0,0,0,0,P,,,,,,,,,,1,1,NULL
0-9-11653-12524,9,11653,12524,4,0,1,,1,AP,0,0,0,0,0,0,0,P,,,,,,,,,,1,1,NULL
0-9-11653-12525,9,11653,12525,5,0,1,,1,AP,0,0,0,0,0,0,0,P,,,,,,,,,,1,1,NULL
0-9-11667-12526,9,11667,12526,2,0,1,,0,UA,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std11.htm,Pre-Tx Stds\ACRO Pre Std11.htm,,,,,,,,2,3,NULL
0-9-11667-12527,9,11667,12527,2,0,1,,0,UA,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std11.htm,Post-Tx Stds\ACRO Post Std19.htm,,,,,,,,2,3,NULL
0-9-11667-12528,9,11667,12528,2,0,1,,0,AP,0,0,0,1,0,0,1,P,Post-Tx Stds\ACR Post Std11.htm,Post-Tx Stds\ACRO Post Std19.htm,,,,,,,,2,3,NULL
0-9-11667-12529,9,11667,12529,2,0,1,,0,APR,1,0,0,0,0,0,1,P,Post-Tx Stds\ACR Post Std11.htm,Post-Tx Stds\ACRO Post Std19.htm,,,,,,,,2,3,NULL
0-9-11667-12530,9,11667,12530,3,0,1,,0,UA,0,0,0,1,0,0,0,TU,Post-Tx Stds\ACR Post Std6.htm,,,,,,,,,2,3,NULL
0-9-11667-12531,9,11667,12531,3,0,1,,0,AP,0,1,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std12.htm,Post-Tx Stds\ACRO Post Std20.htm,,,,,,,,2,3,NULL
0-9-11667-12532,9,11667,12532,3,0,1,,0,AP,0,0,0,0,0,0,0,P,,,,,,,,,,2,3,NULL
0-9-11667-12533,9,11667,12533,2,0,1,,0,AP,0,1,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std14.htm,Post-Tx Stds\ACRO Post Std16.htm,,,,,,,,3,2,NULL
0-9-11667-12534,9,11667,12534,3,0,1,,0,AP,0,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std14.htm,Post-Tx Stds\ACRO Post Std16.htm,,,,,,,,4,4,NULL
0-9-11667-12535,9,11667,12535,3,0,1,,0,AP,0,1,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std14.htm,Post-Tx Stds\ACRO Post Std16.htm,,,,,,,,4,4,NULL
0-9-11667-12536,9,11667,12536,3,0,1,,0,AP,0,0,0,0,0,0,1,TU,Post-Tx Stds\ACR Post Std35.htm,,,,,,,,,2,3,NULL
0-9-11667-12537,9,11667,12537,2,0,1,,0,AP,0,1,0,0,0,0,0,P,,,,,,,,,,2,3,NULL
0-9-11667-12538,9,11667,12538,1,0,1,,1,APR,0,0,0,1,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11667-12539,9,11667,12539,2,0,1,,1,UA,0,0,0,0,0,0,0,PU,,,,,,,,,,1,1,NULL
0-9-11667-12540,9,11667,12540,3,0,1,,1,UA,0,0,0,0,0,0,0,PU,,,,,,,,,,1,1,NULL
0-9-11667-12541,9,11667,12541,4,0,1,,1,UA,0,0,0,0,0,0,0,PU,,,,,,,,,,1,1,NULL
0-9-11667-12542,9,11667,12542,5,0,1,,1,UA,0,0,0,0,0,0,0,PU,,,,,,,,,,1,1,NULL
0-9-11682-12543,9,11682,12543,3,0,1,,0,AP,0,1,0,0,0,0,0,A,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,3,3,NULL
0-9-11682-12544,9,11682,12544,3,0,1,,0,AP,0,0,0,1,0,0,0,A,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,3,3,NULL
0-9-11682-12545,9,11682,12545,2,0,1,,0,AP,0,0,0,1,0,0,0,A,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,3,NULL
0-9-11682-12546,9,11682,12546,1,0,1,,1,APR,0,0,0,1,0,0,0,A,,,,,,,,,,1,1,NULL
0-9-11682-12547,9,11682,12547,2,0,1,,1,AP,0,0,0,0,0,0,0,A,,,,,,,,,,1,1,NULL
0-9-11682-12548,9,11682,12548,3,0,1,,1,AP,0,0,0,0,0,0,0,A,,,,,,,,,,1,1,NULL
0-9-11682-12549,9,11682,12549,4,0,1,,1,AP,0,0,0,0,0,0,0,A,,,,,,,,,,1,1,NULL
0-9-11682-12550,9,11682,12550,5,0,1,,1,AP,0,0,0,0,0,0,0,A,,,,,,,,,,1,1,NULL
0-9-11713-11714,9,11713,11714,3,0,1,,0,AM,0,0,0,0,0,0,0,M,Post-Tx Stds\ACR Post Std6.htm,Post-Tx Stds\ACRO Post Std12.htm,,,,,,,,5,3,NULL
0-9-11713-12552,9,11713,12552,2,0,1,,0,A,0,0,0,1,0,0,0,A,,,,,,,,,,5,4,NULL
0-9-11713-12553,9,11713,12553,3,0,1,,0,A,0,0,0,0,0,0,0,A,,,,,,,,,,4,3,NULL
0-9-11713-12554,9,11713,12554,3,0,1,,0,A,0,0,0,1,0,0,0,A,,,,,,,,,,5,4,NULL
0-9-11713-12555,9,11713,12555,2,0,1,,0,A,0,1,0,0,0,0,0,A,,,,,,,,,,5,4,NULL
0-9-11713-12556,9,11713,12556,2,0,1,,0,A,0,1,0,0,0,0,0,A,,,,,,,,,,5,4,NULL
0-9-11713-12557,9,11713,12557,2,0,1,,0,A,0,1,0,0,0,0,0,A,,,,,,,,,,5,4,NULL
0-9-11713-12558,9,11713,12558,2,0,1,,0,A,0,0,0,1,0,0,0,A,,,,,,,,,,5,4,NULL
0-9-11713-12559,9,11713,12559,2,0,1,,0,A,0,0,0,0,0,0,0,A,,,,,,,,,,5,4,NULL
0-9-11713-12561,9,11713,12561,2,0,1,,0,A,0,0,0,0,0,0,0,A,,,,,,,,,,5,4,NULL
0-9-11713-12562,9,11713,12562,1,0,1,,1,AR,0,0,0,1,0,0,0,A,,,,,,,,,,1,1,NULL
0-9-11713-12563,9,11713,12563,2,0,1,,1,A,0,0,0,0,0,0,0,A,,,,,,,,,,1,1,NULL
0-9-11713-12564,9,11713,12564,3,0,1,,1,A,0,0,0,0,0,0,0,A,,,,,,,,,,1,1,NULL
0-9-11713-12565,9,11713,12565,4,0,1,,1,A,0,0,0,0,0,0,0,A,,,,,,,,,,1,1,NULL
0-9-11713-12566,9,11713,12566,5,0,1,,1,A,0,0,0,0,0,0,0,A,,,,,,,,,,1,1,NULL
0-9-12567-12568,9,12567,12568,2,0,1,,0,APR,1,0,0,0,0,0,0,E,,,,,,,,,,1,1,NULL
0-9-12567-12569,9,12567,12569,2,0,1,,0,APR,1,0,0,0,0,0,0,E,,,,,,,,,,1,2,NULL
0-9-12567-12570,9,12567,12570,2,0,1,,0,APR,1,0,0,0,0,0,0,EP,,,,,,,,,,2,3,NULL
0-9-12567-12571,9,12567,12571,2,0,1,,0,APR,1,0,0,0,0,0,0,EP,,,,,,,,,,2,4,NULL
0-9-12567-12572,9,12567,12572,2,0,1,,0,APR,1,0,0,0,0,0,0,EP,,,,,,,,,,3,4,NULL
0-9-12567-12573,9,12567,12573,1,0,1,,1,APR,0,0,0,1,0,0,0,EP,,,,,,,,,,1,1,NULL
0-9-12567-12574,9,12567,12574,2,0,1,,1,AP,0,0,0,0,0,0,0,EP,,,,,,,,,,1,1,NULL
0-9-12567-12575,9,12567,12575,3,0,1,,1,AP,0,0,0,0,0,0,0,EP,,,,,,,,,,1,1,NULL
0-9-12567-12576,9,12567,12576,4,0,1,,1,AP,0,0,0,0,0,0,0,EP,,,,,,,,,,1,1,NULL
0-9-12567-12577,9,12567,12577,5,0,1,,1,AP,0,0,0,0,0,0,0,EP,,,,,,,,,,1,1,NULL
1-11076-11077-11078,11076,11077,11078,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,4,6,NULL
1-11076-11077-11079,11076,11077,11079,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,4,4,NULL
1-11076-11077-11080,11076,11077,11080,2,0,1,,0,APR,0,1,0,0,0,0,1,M,Post-Tx Stds\ACR Post Std30.htm,,,,,,,,,4,6,NULL
1-11076-11077-11081,11076,11077,11081,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Pre-Tx Stds\ACR Pre Std24.htm,,,,,,,,,3,7,NULL
1-11076-11077-11082,11076,11077,11082,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std28.htm,,,,,,,,,3,7,NULL
1-11076-11077-11083,11076,11077,11083,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std26.htm,,,,,,,,,5,5,NULL
1-11076-11077-11084,11076,11077,11084,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std28.htm,,,,,,,,,4,7,NULL
1-11076-11077-11085,11076,11077,11085,2,0,1,,0,APM,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std30.htm,,,,,,,,,3,5,NULL
1-11076-11077-11086,11076,11077,11086,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std31.htm,,,,,,,,,3,4,NULL
1-11076-11077-11089,11076,11077,11089,3,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std32.htm,,,,,,,,,3,7,NULL
1-11096-11097-11098,11096,11097,11098,2,0,1,,0,AP,0,1,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,4,5,NULL
1-11096-11097-11099,11096,11097,11099,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,3,5,NULL
1-11096-11097-11100,11096,11097,11100,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,3,6,NULL
1-11096-11097-11101,11096,11097,11101,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,3,5,NULL
1-11096-11097-11102,11096,11097,11102,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,4,5,NULL
1-11096-11097-11103,11096,11097,11103,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,4,7,NULL
1-11096-11097-11104,11096,11097,11104,2,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,3,6,NULL
1-11096-11097-11105,11096,11097,11105,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,,,,,,,,,,3,6,NULL
1-11096-11097-11106,11096,11097,11106,3,0,1,,0,AP,0,0,0,1,0,0,1,DP,,,,,,,,,,4,6,NULL
1-11096-11097-11107,11096,11097,11107,3,0,1,,0,AP,0,0,0,1,0,0,1,DP,,,,,,,,,,4,5,NULL
1-11096-11097-11108,11096,11097,11108,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,3,5,NULL
1-11096-11097-11109,11096,11097,11109,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,3,5,NULL
1-11096-11097-11110,11096,11097,11110,2,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,3,5,NULL
1-11096-11097-11111,11096,11097,11111,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,3,3,NULL
1-11096-11097-11112,11096,11097,11112,2,0,1,,0,APR,0,1,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,4,5,NULL
1-11096-11119-11120,11096,11119,11120,4,0,1,,0,APR,0,1,0,0,0,0,1,M,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,5,8,NULL
1-11096-11119-11121,11096,11119,11121,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,3,5,NULL
1-11096-11119-11122,11096,11119,11122,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,3,6,NULL
1-11096-11119-11123,11096,11119,11123,2,0,1,,0,APR,0,0,0,0,1,0,1,DP,Post-Tx Stds\ACRO Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,3,5,NULL
1-11096-11119-11124,11096,11119,11124,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,3,5,NULL
1-11096-11119-11125,11096,11119,11125,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,3,5,NULL
1-11096-11119-11126,11096,11119,11126,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,4,5,NULL
1-11096-11119-11127,11096,11119,11127,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,4,7,NULL
1-11096-11119-11128,11096,11119,11128,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,3,5,NULL
1-11096-11119-11129,11096,11119,11129,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,3,5,NULL
1-11096-11119-11130,11096,11119,11130,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,3,5,NULL
1-11096-11119-11131,11096,11119,11131,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,3,5,NULL
1-11096-11119-11132,11096,11119,11132,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,3,5,NULL
1-11096-11119-11133,11096,11119,11133,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,4,5,NULL
1-11096-11119-11145,11096,11119,11145,2,0,1,,0,APR,0,1,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,4,5,NULL
1-11096-11119-11146,11096,11119,11146,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,4,5,NULL
1-11096-11119-11147,11096,11119,11147,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,3,7,NULL
1-11096-11119-11148,11096,11119,11148,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,4,5,NULL
1-11096-11119-11149,11096,11119,11149,2,0,1,,0,APR,0,1,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,4,5,NULL
1-11096-11119-11150,11096,11119,11150,2,0,1,,0,AP,0,1,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,4,5,NULL
1-11096-11119-11151,11096,11119,11151,1,0,1,,1,AP,0,0,0,1,0,0,1,DP,,,,,,,,,,1,1,NULL
1-11096-11119-11152,11096,11119,11152,2,0,1,,1,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
1-11096-11119-11153,11096,11119,11153,3,0,1,,1,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
1-11096-11119-11154,11096,11119,11154,4,0,1,,1,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
1-11096-11119-11155,11096,11119,11155,5,0,1,,1,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
1-11156-11157-11158,11156,11157,11158,3,0,1,,0,AP,0,0,0,0,0,0,1,P,,,,,,,,,,3,8,NULL
1-11156-11157-11159,11156,11157,11159,2,0,1,,0,AP,0,1,0,0,0,0,1,P,,,,,,,,,,4,5,NULL
1-11156-11157-11160,11156,11157,11160,2,0,1,,0,AP,0,0,0,1,0,0,1,P,,,,,,,,,,3,6,NULL
1-11156-11157-11161,11156,11157,11161,2,0,1,,0,AP,0,0,0,0,0,0,1,P,,,,,,,,,,3,4,NULL
1-11156-11157-11162,11156,11157,11162,3,0,1,,0,AP,0,0,0,1,0,0,1,P,,,,,,,,,,4,5,NULL
1-11156-11157-11163,11156,11157,11163,2,0,1,,0,AP,0,0,0,1,0,0,1,P,,,,,,,,,,4,6,NULL
1-11156-11157-11164,11156,11157,11164,2,0,1,,0,AP,0,0,0,1,0,0,1,P,,,,,,,,,,4,5,NULL
1-11156-11157-11165,11156,11157,11165,2,0,1,,0,AP,0,0,0,1,0,0,1,P,,,,,,,,,,4,8,NULL
1-11156-11157-11166,11156,11157,11166,1,0,1,,0,AP,0,0,0,1,0,0,1,P,,,,,,,,,,5,5,NULL
1-11156-11157-11167,11156,11157,11167,1,0,1,,1,AP,0,0,0,1,0,0,1,P,,,,,,,,,,1,1,NULL
1-11156-11157-11168,11156,11157,11168,2,0,1,,1,AP,0,0,0,0,0,0,1,P,,,,,,,,,,1,1,NULL
1-11156-11157-11169,11156,11157,11169,3,0,1,,1,AP,0,0,0,0,0,0,1,P,,,,,,,,,,1,1,NULL
1-11156-11157-11170,11156,11157,11170,4,0,1,,1,AP,0,0,0,0,0,0,1,P,,,,,,,,,,1,1,NULL
1-11156-11157-11171,11156,11157,11171,5,0,1,,1,AP,0,0,0,0,0,0,1,P,,,,,,,,,,1,1,NULL
1-11172-11173-11174,11172,11173,11174,3,0,1,,0,A,0,0,0,0,0,0,1,ATU,,,,,,,,,,4,4,NULL
1-11172-11173-11175,11172,11173,11175,3,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,3,4,NULL
1-11172-11173-11176,11172,11173,11176,4,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,3,3,NULL
1-11172-11173-11177,11172,11173,11177,3,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,3,4,NULL
1-11172-11173-11178,11172,11173,11178,3,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,2,2,NULL
1-11172-11173-11179,11172,11173,11179,3,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,2,2,NULL
1-11172-11173-11180,11172,11173,11180,3,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,2,2,NULL
1-11172-11173-11181,11172,11173,11181,3,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,2,2,NULL
1-11172-11173-11182,11172,11173,11182,3,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,2,2,NULL
1-11172-11173-11183,11172,11173,11183,3,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,3,3,NULL
1-11172-11173-11184,11172,11173,11184,4,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,3,3,NULL
1-11172-11173-11185,11172,11173,11185,3,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,3,3,NULL
1-11172-11173-11186,11172,11173,11186,3,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,3,3,NULL
1-11172-11173-11187,11172,11173,11187,4,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,3,3,NULL
1-11172-11173-11188,11172,11173,11188,4,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,3,3,NULL
1-11488-11489-11490,11488,11489,11490,2,0,1,,0,AR,0,1,0,0,0,0,1,TU,,,,,,,,,,2,3,NULL
1-11488-11489-11492,11488,11489,11492,2,0,1,,0,AR,0,1,0,0,0,0,1,TU,,,,,,,,,,3,3,NULL
1-11488-11489-11493,11488,11489,11493,3,0,1,,0,A,0,0,0,0,0,0,1,EG,,,,,,,,,,2,3,NULL
1-11488-11489-11496,11488,11489,11496,1,0,1,,1,A,0,0,0,1,0,0,1,TU,,,,,,,,,,1,1,NULL
1-11488-11489-11497,11488,11489,11497,2,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
1-11488-11489-11498,11488,11489,11498,3,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
1-11488-11489-11499,11488,11489,11499,4,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
1-11488-11489-11500,11488,11489,11500,5,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
1-9-11589-11590,9,11589,11590,2,0,1,,0,APR,1,0,0,0,0,0,0,TU,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,1,NULL
1-9-11589-11591,9,11589,11591,2,0,1,,0,APR,1,0,0,0,0,0,0,TU,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
1-9-11589-11592,9,11589,11592,2,0,1,,0,AP,0,1,0,0,0,0,0,TU,Pre-Tx Stds\ACR Pre Std14.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Disclosure's Proprietary Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
